,beta_1,beta_2,beta_3,beta_4,beta_5,k_1_2,k_1_3,k_1_4,k_1_5,k_2_3,k_2_4,k_2_5,k_3_4,k_3_5,k_4_5,h_1_2,h_1_3,h_1_4,h_1_5,h_2_3,h_2_4,h_2_5,h_3_4,h_3_5,h_4_5
239,0.8338485518322281,0.8925324050120754,0.8781655615291328,0.6405212585236817,0.8567971310418705,1.0,1.0,1.0,2.375012854859722,1.0,1.0,1.0,0.7127566221483381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,0.644826975105634,0.9670435412044308,0.52331346793489,0.7408671695506239,0.9539699851238417,0.3669531918934148,1.0,1.0,1.0,1.0,1.0,2.4439650468848795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241,0.6030692903296371,0.6280751655926675,0.5670920882193493,0.6037499984030641,0.6452376914787861,1.0,1.0,1.0,1.9751546552299393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,0.9216778381750852,0.8303569602533495,0.9513184406627642,0.5630484539253542,0.5789194092862977,0.3660787419583207,0.727406121809723,1.4887161564896907,1.0,1.1684541838129217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243,0.7886390908299408,0.582613389456381,0.7203815493680295,0.7668636791697904,0.5018810818363837,1.0,1.8478052266219327,1.0,1.0,1.0,1.0,1.0,1.0,0.41567763826192067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244,0.5518819098373172,0.8508858878858547,0.9738732285675346,0.5571599943554157,0.5582524219652778,1.0,1.807388236349627,1.0,1.0,1.0,1.0,1.0,1.0,2.5165284132848087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245,0.6784007485778258,0.7326419523197358,0.7963216495792731,0.5673467606231006,0.9881284444485412,1.0,1.0,1.0,1.0,1.0,1.8613294089583499,0.47835367825450303,1.0,1.0,0.6001746562229429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,0.5014095440051731,0.8439550087334908,0.6780365570090898,0.5232309676526099,0.5290551044596039,1.0,1.0,1.0,1.9697987899933147,1.0,1.0,1.246892821940416,0.4349295375546901,1.3365251915027345,1.3299289424450227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,0.5912986913545025,0.8063043586625533,0.8034784192249447,0.5897133955752206,0.8200720259660017,0.4509491955771283,1.0,1.0,1.0,1.0,1.0,0.5905681576249553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,0.763634074709068,0.5732035692128932,0.6295836058817148,0.9024359459236722,0.6851364033922622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,0.525798304823663,0.7404733025111352,0.7861479895255228,0.6190719047125925,0.8559317448629764,0.34228952474332003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250,0.975740940229477,0.8612229253668867,0.5964050954741712,0.7207705682963919,0.9146214661502032,1.0,1.583357384614971,1.7821450862001351,1.1100452229583626,1.0,0.40521792680870306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,0.7785021177355345,0.882083604978076,0.6948283735460986,0.5792947167552878,0.890224921846523,1.0,1.0,0.46268170402184255,1.0,1.0,1.0,1.0,1.0,2.8263115411879984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252,0.9568887042261446,0.6375660139978288,0.7603491465623751,0.5043263512087236,0.9611087812554668,2.1512037395132113,1.0,1.0,1.0,0.5247851179928431,0.44167188837776306,1.3894404190940723,1.0,0.40317866813763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253,0.9615863784888222,0.8302915912034423,0.6652889049785158,0.9475879938235034,0.5910074898738958,0.9683930347542637,1.727893800778887,2.330954534274543,0.6691353500633825,1.0,1.0,1.0,0.5230448047658285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254,0.9704785985270368,0.9507846856802014,0.8306477913422842,0.8836270950460364,0.5733648976545662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7844299397159045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,0.5786165533490704,0.5771929897678414,0.7924040701636441,0.862285515053621,0.7087194474609328,1.0,1.0,1.0,1.0,1.0,0.6987505821709257,0.4451221174173705,1.0,1.0,0.4386722928074176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,0.9304552139567588,0.6913979786380688,0.7533264682406363,0.8607288817777574,0.6700273396163445,1.0,0.908814115325871,1.0,1.0,1.0,0.5297372461065082,1.0,1.0,1.0,0.6536845982033311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,0.7423770477316609,0.8008516742017933,0.9025307054707172,0.6130844379609743,0.5045913244794791,1.2739606285346539,0.830555054928262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7297090748076794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,0.6263056484922938,0.9216175963729456,0.9451498629194892,0.7195153988671512,0.7297879956655315,2.9217179153917257,1.0486277479205925,1.5242202325014516,1.0,1.0,1.0,1.0,1.0,1.0,0.6817286859443237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,0.6198552231645698,0.6526896393314838,0.7020289186511739,0.8113576386209624,0.6628707622952412,1.0,1.0,1.0,1.0,2.2072661749703784,1.0,0.4474213639861132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,0.8390100853525677,0.9640468626283716,0.8056141820605068,0.9109188099326133,0.7450979793181451,1.0,2.9195215208640923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,0.9187236182375514,0.6813789737531772,0.6407584569429556,0.6538629203291947,0.8804772933569899,1.0,1.0,1.0,1.0,0.5467666926668925,1.0,1.0,1.0,1.0532435901133401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,0.7864147077285945,0.8259462320208186,0.9640600513125734,0.9483171186932486,0.5280667844168282,1.0,1.0,1.0,2.2855650723806464,1.0,1.0,1.0,1.0,1.0,1.4044965194786145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,0.8445544337214689,0.9247539419471149,0.9415841205598408,0.7995351413861793,0.8093157398336118,1.0,1.0,2.4409425542405656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264,0.8259922927433154,0.7518180202417055,0.6108925698294569,0.9545857390829211,0.7588243747520349,1.0,1.9456349395618824,1.0,1.0,1.0,0.7936648781748864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,0.581480086044081,0.7343579919394689,0.7382248487340859,0.5711294595637809,0.5799989146507861,0.3426123628091058,1.0,1.0,1.0,1.0,1.0,0.3558843194447238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
266,0.523966945587717,0.9469758309910938,0.6301108084113107,0.6851094620154572,0.8241341101614499,0.8762991797042639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.70460264788415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267,0.8476835019273583,0.9691310232794673,0.6618615895892818,0.7344929435420179,0.9690253396950981,1.0,1.0,1.0,1.0,1.4710337877987079,2.814411724376867,1.0,1.0,1.7876472632026346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,0.8823163615689386,0.9997798131029455,0.7093081531652712,0.9602344549227628,0.612437003625565,0.47698088785202924,1.0,1.0,2.151783316705328,0.4697884143137705,1.0,0.5459413260821627,0.4726283489785374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269,0.5193029115554526,0.5680031552054464,0.5449241852547646,0.9997965012787329,0.7926175235289101,1.0,0.43967813154723984,1.0,1.8581677591044279,0.5712479504863903,0.8109518930405143,1.0,1.0,0.7853792209080954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270,0.8220851420970865,0.6689554106753695,0.8823168537426728,0.5698327414671074,0.6905447709490958,1.0,1.2744092608879083,1.0,1.0,1.0,1.0,1.0,1.0,0.38420153693860826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,0.6573885596834879,0.5931362374561048,0.7034636460258146,0.6007556143539708,0.6120434004591453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,0.8115773245845979,0.6248853907748771,0.6482849733004883,0.6471323412873158,0.7421347840382688,1.0,1.0,0.3433553516136483,1.0,2.7905414262672195,0.34842056639614066,1.0,0.5098480690585802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,0.5234023040018181,0.5128304489708982,0.8691994186821337,0.5760344219347153,0.761900379692394,1.0,1.0,1.0,1.0,0.4734616491324189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,0.6513532497038637,0.7231277426771583,0.5467899834838574,0.7468324591144127,0.5075741305471495,1.6051461085527474,1.3482180045136398,0.8450897418536775,1.0,1.0,1.0,0.5771807380384928,0.3848187996355731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275,0.6761846982957486,0.601858747572495,0.9820019876833115,0.8132179766169765,0.9051820149459118,1.0,1.0,0.5181238454686273,1.0,1.0,1.0,1.0,0.7101419954200116,1.503798286444589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276,0.7182018029099979,0.9169486530390274,0.5371304038758322,0.9099821085966331,0.6990724349902963,1.0,0.6851681171615349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277,0.8485380351811989,0.650137174744739,0.9879345921902674,0.986107386726253,0.8615032017145674,1.0,0.9696681070887794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278,0.8739464342062111,0.5672435464987478,0.5396067458930299,0.590947576660083,0.9058204183670389,2.640314456937335,1.0,1.0,1.0,1.6335966575575562,1.0,1.0,2.624220316438853,2.6834196528707346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
279,0.6963990060907724,0.7305757804331299,0.6779144854416836,0.5366901344976583,0.9212017419660365,1.0,1.0,1.0,1.0,0.4102389833294756,1.0,1.0,1.0,1.0,0.6228527970279784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,0.761477946675203,0.8771245003040313,0.9243821410574778,0.5241641462406523,0.7016609995815424,1.0,2.057466857073414,1.0,1.0,1.0,0.9088550410359203,1.0,1.0,1.0,0.9921416174982386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,0.5621072964116428,0.6054206721309072,0.9119009332984225,0.7080634958815363,0.9289126111505618,2.241901801659563,2.296384765507725,1.0,1.0,1.0,1.0,1.0,1.3685778856769089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
282,0.7670880697934905,0.5527819587294822,0.8107902331082952,0.5106593946246951,0.5138526873396927,1.0,1.0,1.0,1.0,1.0,1.0,0.6818115833464207,2.3131110007251325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283,0.5742296871460266,0.8260658062920418,0.7332424647339639,0.6366803938307438,0.9293257671962726,2.349735109112514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5248905684309974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284,0.8256587968390523,0.5414994337449628,0.555842775613536,0.5170953856917642,0.9232765964645995,1.0,1.0,1.0,1.0,1.0,1.1693460473589705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
285,0.5444981486741417,0.9701700782063472,0.5694383971444208,0.639058230574406,0.956153442112885,1.0,1.0,0.6105407949417857,1.0,1.0,1.0,1.0,0.4713464402243753,0.5448879183585091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
286,0.6769655653757958,0.9570254582324323,0.8849374857452063,0.706938793574516,0.7507390340976159,1.0,1.0,1.0,1.0,1.0518486149538078,1.8666646129217215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
287,0.9661309878096656,0.6788197737918806,0.7495774860608417,0.8002880389918623,0.5644819485100481,1.909567214939166,1.0,1.0,1.0,1.0,1.0,1.0,0.5700533050612366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,0.5816639790404242,0.764103564520537,0.9715182346473898,0.9965648727863896,0.6745976021246396,1.0,0.8625463514663159,1.0,1.0,1.0,1.0,1.0,1.0,2.584283062350688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,0.8044744098817238,0.542062271121824,0.7654485434858214,0.5666665636914436,0.686533995247739,1.0,1.0,1.0,1.0,1.0,1.0,0.5704560978239956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,0.8429083924031325,0.9963301531108764,0.9534697039935378,0.8057028037964642,0.6727629048253055,1.0,0.4069126660173834,1.0,1.0,1.0,1.6081641619049996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291,0.9382267001029843,0.7335550548309528,0.5981166229351632,0.8496012257968373,0.8703038885270911,1.0,0.8687006725207396,0.9802256785905658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
292,0.8023840600241611,0.8629904002771458,0.6782963642594507,0.55629784006371,0.6393243190182981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1660336422168798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
293,0.8102766631565372,0.699323410997766,0.6680959965254107,0.9932916853439435,0.5840854715705102,1.0,0.6733884717125523,1.0,0.47619524995463636,0.39754141256774383,1.0,0.979533178616499,0.6571061170309971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,0.656474529986719,0.6068682893507495,0.5650035111491507,0.5823545617662087,0.6787778866124135,1.0,1.0,1.0296269397708586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,0.6570313016004745,0.9879206071799269,0.7316970317088066,0.7899881945950555,0.6583277245622833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8701010984886162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,0.8617445979483409,0.9949904732451046,0.9950660412471833,0.9061919584488373,0.7353987707196783,1.0,1.0,1.9598771610023344,1.0,1.2709122133222774,1.0,1.456850865734174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,0.7896029074894115,0.5337101447540669,0.5666368433614375,0.7591107732147002,0.8602444122334312,2.3367742434764343,1.0,1.0,1.9548895405615236,1.0,0.8698444088261607,0.8143404792605492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,0.9119608963066693,0.9404615524690123,0.696424297162739,0.8078037783671612,0.8712992862613609,1.0,1.0,1.0,1.6152691077244092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
299,0.5562432877235585,0.9517617752300296,0.5875336380367493,0.6008597776001816,0.5781146598951186,1.0,1.0,1.0,0.388272351925635,1.0,0.8522479964714841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,0.7239738132169697,0.5599526822073166,0.8871273841017346,0.8673551263123486,0.7691116805092351,0.3935413014039691,1.0,0.36426006260971355,1.0,2.6634387386308047,1.0,1.1780875645128845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
301,0.8011784637451425,0.9009136001354439,0.5559708700897619,0.9728375694036813,0.5415023042672737,1.0,1.0,1.0,1.0,1.0,0.764765851837241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,0.9164130915142215,0.52929320032022,0.7360591947543537,0.7176347692377834,0.9985734607785994,1.0,1.0,1.0,1.0,0.47473626647206346,1.0,1.0,1.0,1.0,0.5244481196135414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,0.8556901729481319,0.9046696700927074,0.7696513817429077,0.8199597971194195,0.5841222628276579,1.0,1.0,1.0,1.0,1.0,0.5885863362299449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,0.5989544678853909,0.5365272122340244,0.5161681555859399,0.8617172361505402,0.5835233047090804,1.0,1.0,1.0,0.6612465218160227,1.0,1.0,1.0,2.0754768584823675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,0.7530505335426676,0.899223673621716,0.5962160912578734,0.8591213965249349,0.867570719159647,1.0,1.0,0.792570120613737,1.0,1.0,1.0,1.0,1.0,1.0,1.2054868313449758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,0.5663933048249506,0.6438663404405878,0.6015929362772473,0.537495624661905,0.9480383927550696,1.0,0.594546203676564,1.0,1.0,1.0,1.0,1.0,0.671248367194123,1.0,0.34821154384477265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,0.9342958885663146,0.9518416301095544,0.9238097095885351,0.9924523257122642,0.8621031968174541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308,0.7547452793256915,0.776070412602551,0.6103681225481126,0.9874969594522292,0.7132725249826337,0.8513204399306408,0.397946883262148,1.0,1.0,1.0,0.48697081326059927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,0.5681354096916866,0.6188976244859794,0.5080678088790185,0.9382476504199503,0.721988618047442,1.0,1.0,1.0,0.45825197328765105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,0.6710402363433388,0.9765400093966841,0.5314350428822032,0.5881291793115377,0.762418959966435,1.0,1.0,2.6526217399458276,1.0,1.0,2.380025947606088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,0.9614573546987006,0.6133893603057619,0.5538443566883275,0.8732071965159554,0.9186127759323408,1.0,1.0,1.0,1.0,1.0,1.0,0.4061596792528698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312,0.6232689894436774,0.6414517025118995,0.9390890912176032,0.6401285991952139,0.5674962960546928,0.5427961425946725,1.0,1.0,0.5959683686607149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,0.6600131696459005,0.8447980126088466,0.7643883861101926,0.74381437911334,0.7105205238855992,1.0,0.35035379230716207,1.0,1.0,1.0,1.0,1.0,0.4338255687884038,1.0,1.7156302586795436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,0.5366247174200268,0.8553669737553196,0.7762570514067244,0.9068029074770037,0.7509897599108227,1.0,1.0,0.467491447378291,1.0,1.0,0.34421700882047557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,0.8641354022190963,0.7475057643755028,0.7664117099484613,0.5948052250234986,0.864345228218775,1.0,1.1469121197836352,1.0,2.234637213892422,1.0,1.0,1.0,1.0,0.6424695175956446,0.9877300732236896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
316,0.6643978388885036,0.6509832624252059,0.5519683635447087,0.9596905326527676,0.8711544930033077,1.7775494367312035,1.0,1.8660238257020512,1.0,2.0954182399395123,1.0,1.0,0.8560818772236086,0.5308698366728538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,0.5080778978419307,0.9362475973019251,0.579472768024826,0.5464635907930526,0.5412190762370284,1.0,0.6929834512115236,1.0,0.9553368652876341,0.5633164796554976,1.0,1.0,1.0,1.092570770971035,0.8275745526309429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
318,0.7504425979618388,0.9097975904187097,0.8289131351340318,0.8774180785375097,0.9342008059735581,1.1491938629823257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4759533134632419,1.267980605520468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
319,0.6518310461292539,0.9684645385207483,0.9385666717242824,0.5922483674774778,0.7186155268385426,1.0,1.0,1.0,1.0,1.0,1.0,0.46606611990343455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
320,0.9314295178981857,0.9232075023530069,0.7286978150312041,0.7056467857606179,0.5370006867162145,1.0,1.0,1.0,0.6127380086087373,1.0,2.880203983277045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
321,0.6202028164337209,0.5378681949901145,0.9356576837226398,0.6104460168158363,0.7803451463655532,1.0,1.0,1.0,1.0,1.0,1.0,0.7554597552591461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
322,0.504425215957802,0.5173015163039184,0.9985004474144743,0.6653922150778542,0.6644490676378828,1.0,1.0,1.0,1.0,1.0,1.290945932306627,1.0,2.977796343931144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,0.6123416412709761,0.5569904185706116,0.5626317129799887,0.6681675589970109,0.763656502272142,1.0,1.0,1.0,1.0,1.0,1.1946306317032485,1.9455885043336103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
324,0.8382999646688402,0.89465628702592,0.9446632857947583,0.5427567251531549,0.5952344358790862,2.402511805490047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
325,0.7437438031078973,0.9883987503676843,0.6046747369500112,0.7578368169193105,0.889508680201343,1.0,1.384859991909863,1.0,1.0,1.0756882422712055,1.0,1.0,0.36068716139359036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
326,0.6897596087888402,0.9127356176951109,0.958125967737536,0.7865399820681724,0.7407712648257982,0.47579413526924474,1.0,1.0,1.0,1.0,1.0101502253977677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
327,0.7252626644303642,0.5085259110133613,0.9879937712087536,0.5566356612293331,0.6120580788548243,2.0419371934298396,1.0,2.628888868110871,1.0,0.44894956797375096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,0.6633665727575111,0.8036252706513831,0.5047455680263169,0.7251267284835665,0.6431900629021349,1.0,1.0,2.476413101786627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329,0.9347404919962299,0.8018233351559385,0.7688339210451416,0.8017169199598209,0.7789578314693149,1.0,1.0,1.0,1.0,1.0,1.9800040675660227,1.0,1.0,0.36493071950101097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
330,0.6717967011365578,0.8543696296503775,0.8611412558215019,0.8323787899656243,0.5585471411789479,1.0,1.399151503508209,1.1361782337274873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,0.7465950288661176,0.6548956674914871,0.8448848639082508,0.5308243177989016,0.5610680329448657,1.0,1.0,1.196612686291353,1.0,1.0,1.0,0.5202668440366045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,0.6404584954477226,0.513435979856465,0.7975267687906664,0.8512092055145356,0.9030603642829089,1.0,1.0,0.4472666086822112,0.4952236075376512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,0.5219792142690572,0.7699482254274432,0.8376988037913872,0.8672350323008489,0.8068113154459656,1.0,1.827507058691579,1.3069976255016114,1.3314282661593289,1.0379449561486618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,0.7314649787860202,0.5265491074021509,0.7515261444952819,0.7149032323375684,0.9896364220273954,1.0,1.0,1.0,1.0,1.0,1.2009470757065615,1.0,1.0,1.0,1.3428631499644583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,0.9739156357653315,0.9931410813609178,0.6263773308205999,0.7346280244337705,0.6095095579639587,1.0,1.3943835290484896,1.0,0.3452241165920484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,0.6882248358138787,0.5006798277483844,0.6229281640503118,0.8273794298348335,0.7652328726323561,2.493316109980577,1.0,2.203392526013417,1.0,1.0,1.0,1.0678215262830884,1.0,1.125498820965821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,0.5010670902874141,0.9635061067278585,0.6115878080014723,0.9377667081203543,0.5735206543222062,1.0,1.0,2.90143415872937,1.0,0.5386605278630595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
338,0.8460420686666726,0.6255406048915839,0.7564012842948755,0.6944130384374024,0.6347751732983964,1.0,1.0,1.7768507352491543,1.0,1.0,1.144015029257057,1.0,0.48940021364438946,0.7487676175323194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
